Actual_G,Actual_Q,Actual_L,Actual_A,Actual_P,Predicted_G,Predicted_Q,Predicted_L,Predicted_A,Predicted_P
0.6297502665512864,0.41794655934710834,0.37024973949406353,0.601156054375497,0.37024973968392655,0.57546526,0.47947472,0.42237914,0.53010607,0.42264882
0.37645229196787255,0.5884464212848526,0.6235477142177759,0.3955854835994275,0.6235477164421059,0.3787654,0.58112365,0.62060976,0.40454632,0.6207736
0.20473136914275258,0.4609432594765255,0.7952686342212771,0.5187889273308004,0.795268634738243,0.21260631,0.45106292,0.78725624,0.52980345,0.7874291
0.09490111817524838,0.36598394783030574,0.9050988827947498,0.609022165013664,0.9050988832326813,0.12351984,0.35723525,0.8765676,0.6226887,0.8767086
0.5556696079444112,0.6456008470221688,0.44433040071454294,0.35110022859146134,0.44433040157890097,0.538558,0.61734056,0.46050054,0.37925604,0.46062475
0.09352747914166137,0.38489756600816927,0.906472521805766,0.5897524304764521,0.9064725221263106,0.1321058,0.40518835,0.8682791,0.5721962,0.86845076
0.549358077472367,0.6567384228431754,0.4506419316722428,0.3390569635111684,0.4506419320673427,0.5120201,0.5996061,0.48697516,0.39637774,0.48710126
0.357336878234217,0.6136515418241872,0.6426631282267014,0.36927126111271386,0.6426631283360859,0.377096,0.58975804,0.6222245,0.39516923,0.6224028
0.8720353940582362,0.9038675783782528,0.12793392214500615,0.09550449586320742,0.12793392219024582,0.86281514,0.8909099,0.13624498,0.10863504,0.13637155
0.09353264667231542,0.3848977458622187,0.906467354864559,0.589752734840737,0.9064673553029744,0.1321544,0.4050169,0.86822736,0.5723822,0.8683989
0.5974044573235817,0.6169519734561586,0.4001396678535643,0.3842142338459264,0.4001396680539969,0.58848614,0.6042842,0.4082202,0.3956216,0.40847647
0.10058729610609962,0.3044416793484799,0.8994127055466936,0.6769139569628253,0.8994127058647418,0.1188032,0.32578707,0.88118815,0.65602046,0.88132524
0.3599214863497613,0.3681839567846499,0.6400785195642628,0.6321794951271524,0.6400785199084783,0.31467664,0.38302398,0.6830484,0.6107707,0.6832378
0.3762451039282535,0.5882902586293355,0.6237549028433532,0.3957389614001707,0.6237548972881712,0.37900114,0.5808651,0.6203753,0.4048434,0.6205386
0.2092709540606874,0.46538254366246923,0.7907290493779338,0.5141800610021956,0.7907290515435095,0.21258458,0.45151138,0.7872852,0.5293251,0.7874584
0.47775226410363736,0.6661735121681778,0.5222477437465143,0.31843819026185377,0.5222477439311903,0.37846023,0.5815846,0.6209105,0.4040262,0.6210755
0.3780935428450025,0.5892074458421002,0.6219064639569775,0.39477959173854277,0.6219064633517869,0.37853277,0.58142513,0.62084025,0.40420362,0.6210048
0.5343947404363796,0.607772962873538,0.46560526869810653,0.3909475192183843,0.4656052688627527,0.5119116,0.5994632,0.48706508,0.39650545,0.48719212
0.10059649251900105,0.3043391609485968,0.8994035091339423,0.677027692229117,0.8994035094519872,0.11878449,0.32569808,0.88120645,0.6561142,0.8813435
0.5927481361908038,0.5639716379045119,0.4072518739025121,0.44093595144636505,0.40725187381077854,0.6012177,0.5959639,0.39664763,0.4060793,0.3969375
0.9980765658801625,0.9988919717243556,0.0019233954437331384,0.001069174546338203,0.0019233954385196594,0.9750329,1.0107963,0.024315149,-0.011964798,0.024471968
0.384593300385383,0.5879327040039062,0.6154067059340341,0.398044642466654,0.6154067063873977,0.40302444,0.58538383,0.5960722,0.40195808,0.59623766
0.6461789521452737,0.6484747515923317,0.35382105859024227,0.35303025738375077,0.3538210585974871,0.5303923,0.61055815,0.46864048,0.38594136,0.46877435
0.1445580384009313,0.27095875548656645,0.8554419639743632,0.7201574170566019,0.8554419640411176,0.2951618,0.3596685,0.7024596,0.6341142,0.70266795
0.09352706187299109,0.3843791733177486,0.9064729396637922,0.5903255597934762,0.9064729398664643,0.13232869,0.4043668,0.8680414,0.57308656,0.86821234
0.9948006838458285,0.9969816033921832,0.0051991275198814205,0.002916992857218248,0.005199127521719922,0.95654356,0.9908704,0.042764008,0.008092731,0.0429112
0.714594448310355,0.7521821864923819,0.28531445741576605,0.24864271821769984,0.28531445751665824,0.84355235,0.8667321,0.15546152,0.1332562,0.15558532
0.29015759826310994,0.31725012873511194,0.7098424065045944,0.6812789912407273,0.7098424066377347,0.28836134,0.35501975,0.7093419,0.6385573,0.7095438
0.6973620136738221,0.4491009287455414,0.3026379977848318,0.5742727058147399,0.3026379978918499,0.5804141,0.45707646,0.41768807,0.5547182,0.41800496
0.8767436509957953,0.8613707348307491,0.12325636329248126,0.1413363927360634,0.12325636333606685,0.85106564,0.837885,0.14820948,0.16516864,0.14822945
0.09488657035058257,0.3664581847599284,0.9051134312085393,0.6085034461092385,0.9051134316464757,0.123506665,0.35789388,0.8765857,0.6219844,0.8767272
0.39460609708431527,0.590071081113698,0.6053939099889888,0.39682510395395937,0.6053939100851942,0.40316382,0.5853833,0.5959315,0.4019702,0.5960971
0.548068097271047,0.6416459408284743,0.45193191238279345,0.3548856665433427,0.45193191012621814,0.5421834,0.62031925,0.45688063,0.37632295,0.4570046
0.405306692820564,0.5608318573211526,0.5946933138392033,0.4293672154347031,0.5946933133422624,0.40332323,0.58540577,0.5957708,0.4019597,0.59593666
0.9921625156423746,0.9954184329571163,0.007837085224525728,0.004433196116933769,0.007837085221403433,0.94575906,0.9792828,0.05352336,0.01975426,0.053665847
0.615627319226272,0.6258882789570306,0.38111586706570866,0.3751033461436741,0.38111586725941415,0.58866405,0.6042984,0.40803784,0.39561766,0.4082944
0.9910506443334919,0.9947501311205658,0.008948847630412805,0.005082733702045983,0.008948847633577275,0.94199216,0.9752463,0.057281107,0.023815662,0.05742219
0.3003823544806963,0.3835675142748469,0.59136011753242,0.5501686011573728,0.5913601178594079,0.38071066,0.42142934,0.61635935,0.5748682,0.616581
0.09489052143697663,0.36640162543622523,0.9051094801222096,0.6085655393516061,0.9051094802065273,0.12350905,0.3576782,0.8765818,0.6222149,0.8767232
0.8943646912456256,0.6212134329192001,0.10563532362687225,0.4023118291389149,0.10563532393533351,0.5955828,0.66327095,0.4031654,0.33382097,0.40330064
0.0935277266739245,0.38489824085876245,0.9064722748628703,0.5897517155562682,0.9064722753012873,0.3784277,0.58163637,0.62094235,0.40396783,0.6211074
0.7744918678054997,0.8601290415720708,0.22550814503838001,0.13594201894407953,0.22550814511812364,0.76922345,0.8436204,0.22989455,0.1525529,0.23000535
0.5852866828075545,0.6977438497632455,0.41471332551294393,0.2953038241494545,0.4147133273098089,0.60147965,0.66922957,0.3973996,0.32800156,0.39753428
0.3457952067690089,0.4059108902877244,0.5796571337865937,0.5482616105194404,0.5796571340505069,0.3790472,0.41968882,0.61801285,0.5765929,0.61823404
0.9953487768530964,0.997302864902875,0.004651068032772524,0.0026059131799578417,0.004651068034417222,0.9592641,0.99379563,0.04004988,0.005148709,0.040198296
0.3767459548139218,0.588656651569254,0.6232540513765522,0.39536842079237217,0.6232540515969458,0.378578,0.5813079,0.6207963,0.4043332,0.6209606
