Actual_1,Predicted_FF_1,Actual_2,Predicted_FF_2,Actual_3,Predicted_FF_3,Actual_4,Predicted_FF_4,Actual_5,Predicted_FF_5
497.8995721,420.0480171684038,39.57870857,34.335203281403025,92.50520252,115.05829517325458,9.332266524,8.707421997134796,46.25260126,57.52914758678243
498.32558,420.70241887815416,39.59774266,34.38376783696748,92.77375721,115.25830247336202,9.360093307,8.722968813558516,46.38687861,57.629151236837366
498.7403914,421.3568205879045,39.61569363,34.43233239253193,93.05876719,115.45830977346944,9.38865919,8.738515629982238,46.5293836,57.7291548868923
499.1440061,422.01122229765485,39.63256148,34.480896948096394,93.36023246,115.65831707357688,9.417964176,8.75406244640596,46.68011623,57.82915853694723
499.5365003,422.6656240074052,39.64840687,34.52946150366085,93.67860445,115.85832437368431,9.44797554,8.76960926282968,46.83930223,57.92916218700217
499.9178545,423.3200257171555,39.66321431,34.5780260592253,94.01376789,116.05833167379174,9.478701639,8.785156079253403,47.00688394,58.02916583705711
500.2880454,423.97442742690583,39.67696514,34.626590614789755,94.36558387,116.25833897389919,9.510152542,8.800702895677123,47.18279194,58.12916948711204
500.647073,424.6288291366562,39.68965934,34.67515517035421,94.7340524,116.4583462740066,9.542328247,8.816249712100845,47.3670262,58.229173137166974
500.9949372,425.28323084640647,39.70129694,34.72371972591866,95.11917348,116.65835357411405,9.575228755,8.831796528524567,47.55958674,58.32917678722191
501.3321718,425.9376325561568,39.71194759,34.77228428148312,95.51997131,116.85836087422146,9.608794707,8.847343344948287,47.75998566,58.42918043727684
501.660782,426.59203426590716,39.72187298,34.82084883704758,95.93278073,117.0583681743289,9.642803142,8.862890161372007,47.96639037,58.529184087331785
501.9791139,427.2464359756575,39.7308573,34.86941339261203,96.36062459,117.25837547443633,9.677437946,8.87843697779573,48.1803123,58.629187737386715
502.2871677,427.90083768540785,39.73890053,34.917977948176485,96.80350289,117.45838277454376,9.71269912,8.893983794219452,48.40175145,58.72919138744165
502.5849433,428.55523939515814,39.74600267,34.96654250374094,97.26141562,117.65839007465121,9.748586664,8.909530610643174,48.63070781,58.82919503749659
502.8724407,429.2096411049085,39.75216374,35.01510705930539,97.73436279,117.85839737475862,9.785100577,8.925077427066894,48.8671814,58.92919868755152
503.1520846,429.86404281465883,39.75767824,35.06367161486985,98.21774159,118.05840467486607,9.821984887,8.940624243490614,49.1088708,59.02920233760645
503.4236845,430.5184445244091,39.76252305,35.1122361704343,98.71191354,118.25841197497348,9.859259699,8.956171059914336,49.35595677,59.12920598766139
503.6863552,431.17284623415946,39.76659065,35.160800725998755,99.21855887,118.45841927508093,9.897018455,8.971717876338058,49.60927944,59.22920963771632
503.9400969,431.8272479439098,39.76988105,35.20936528156321,99.73767759,118.65842657518836,9.935261155,8.98726469276178,49.8688388,59.32921328777125
504.1855077,432.48164965366016,39.77246384,35.25792983712766,100.2681197,118.85843387529579,9.9739269,9.0028115091855,50.13405986,59.4292169378262
504.4260531,433.1360513634105,39.77474225,35.30649439269212,100.8032233,119.05844117540323,10.0126629,9.018358325609222,50.40161163,59.52922058788113
504.6592636,433.7904530731608,39.77642893,35.35505894825658,101.3477357,119.25844847551065,10.05172056,9.033905142032943,50.67386787,59.629224237936064
504.885139,434.44485478291114,39.77752389,35.40362350382103,101.9016571,119.45845577561809,10.09109989,9.049451958456665,50.95082857,59.729227887991
505.1036795,435.0992564926615,39.77802712,35.45218805938549,102.4649875,119.65846307572552,10.13080087,9.064998774880387,51.23249373,59.82923153804593
505.3178429,435.75365820241177,39.77827136,35.50075261494994,103.0320069,119.85847037583295,10.17053156,9.080545591304107,51.51600346,59.92923518810087
505.5278805,436.4080599121621,39.77828489,35.5493171705144,103.6022293,120.05847767594038,10.21026714,9.096092407727829,51.80111465,60.029238838155806
505.7323994,437.06246162191246,39.77791101,35.59788172607885,104.1783485,120.25848497604781,10.2501451,9.11163922415155,52.08917427,60.129242488210735
505.9313994,437.7168633316628,39.7771497,35.64644628164331,104.7603646,120.45849227615525,10.29016546,9.127186040575271,52.38018232,60.22924613826567
506.1253417,438.37126504141315,39.77605124,35.69501083720776,105.3473834,120.65849957626267,10.33028408,9.142732856998993,52.67369171,60.32924978832061
506.3188785,439.0256667511635,39.77512266,35.743575392772215,105.9303833,120.85850687637011,10.37005566,9.158279673422713,52.96519167,60.42925343837554
506.5088409,439.6800684609138,39.7740186,35.79213994833667,106.5155094,121.05851417647754,10.40978351,9.173826489846435,53.25775472,60.529257088430484
506.695229,440.33447017066413,39.77273904,35.84070450390112,107.1027617,121.25852147658497,10.44946764,9.189373306270156,53.55138085,60.629260738485414
506.8780427,440.9888718804145,39.771284,35.889269059465576,107.6921401,121.45852877669242,10.48910804,9.204920122693878,53.84607007,60.729264388540344
507.0591071,441.64327359016477,39.76984129,35.93783361503003,108.2801037,121.65853607679983,10.52854009,9.2204669391176,54.14005187,60.82926803859528
507.2396122,442.2976752999151,39.76853692,35.986398170594484,108.8643442,121.85854337690728,10.56765323,9.23601375554132,54.43217211,60.92927168865022
507.4190024,442.95207700966546,39.76731585,36.034962726158945,109.4459398,122.05855067701471,10.60649564,9.251560571965042,54.72296992,61.02927533870515
507.5976881,443.6064787194158,39.76622168,36.0835272817234,110.024095,122.25855797712214,10.64502906,9.267107388388762,55.01204749,61.12927898876009
507.7760792,444.26088042916615,39.76529802,36.13209183728785,110.5980139,122.45856527722957,10.68321523,9.282654204812484,55.29900697,61.22928263881502
507.9545862,444.91528213891644,39.76458847,36.180656392852306,111.1669011,122.658572577337,10.72101589,9.298201021236206,55.58345055,61.32928628886995
508.1336191,445.5696838486668,39.76413663,36.22922094841676,111.7299608,122.85857987744444,10.75839277,9.313747837659927,55.8649804,61.429289938924896
508.3133181,446.22408555841713,39.76392919,36.277785503981214,112.286943,123.05858717755187,10.7953594,9.329294654083649,56.14347149,61.529293588979826
508.4941468,446.8784872681675,39.76402099,36.32635005954567,112.8369442,123.2585944776593,10.83186728,9.344841470507369,56.4184721,61.62929723903476
508.6765645,447.53288897791776,39.76446599,36.37491461511013,113.3790696,123.45860177776673,10.86786875,9.36038828693109,56.68953481,61.7293008890897
508.8609618,448.1872906876681,39.76530366,36.42347917067458,113.9125631,123.65860907787416,10.9033293,9.375935103354813,56.95628156,61.82930453914463
509.0477293,448.84169239741846,39.76657349,36.472043726239036,114.4366685,123.8586163779816,10.9382144,9.391481919778533,57.21833427,61.92930818919957
509.2372578,449.4960941071688,39.76831496,36.52060828180349,114.9506297,124.05862367808903,10.97248956,9.407028736202255,57.47531485,62.029311839254504
509.4299378,450.15049581691915,39.77056755,36.569172837367944,115.4536905,124.25863097819646,11.00612025,9.422575552625975,57.72684524,62.129315489309434
509.624789,450.80489752666944,39.77318959,36.6177373929324,115.9478272,124.4586382783039,11.03923504,9.438122369049697,57.9739136,62.22931913936437
509.8229161,451.4592992364197,39.77631491,36.66630194849685,116.4308604,124.65864557841132,11.07171449,9.45366918547342,58.2154302,62.32932278941931
510.0246944,452.11370094617007,39.77998098,36.714866504061305,116.9020646,124.85865287851875,11.1035259,9.46921600189714,58.45103232,62.42932643947424
510.2304377,452.7681026559204,39.78421711,36.76343105962576,117.3608368,125.05866017862618,11.13464389,9.484762818320862,58.68041838,62.52933008952918
510.4404601,453.42250436567076,39.78905267,36.81199561519022,117.8065735,125.25866747873363,11.16504309,9.500309634744582,58.90328676,62.62933373958411
510.6550753,454.0769060754211,39.79451699,36.860560170754674,118.2386717,125.45867477884106,11.19469811,9.515856451168304,59.11933587,62.72933738963904
510.8743475,454.73130778517145,39.80061046,36.90912472631913,118.6570254,125.65868207894849,11.22360955,9.531403267592026,59.32851269,62.829341039693986
511.0967608,455.38570949492174,39.80715038,36.95768928188358,119.0646732,125.85868937905593,11.25194242,9.546950084015748,59.53233661,62.929344689748916
511.323785,456.0401112046721,39.81430003,37.006253837448035,119.4587116,126.05869667916335,11.27955108,9.562496900439468,59.7293558,63.029348339803846
511.5556175,456.69451291442243,39.82207527,37.05481839301249,119.8387687,126.25870397927079,11.30642223,9.578043716863188,59.91938434,63.12935198985879
511.7924562,457.3489146241727,39.83049199,37.10338294857694,120.2044726,126.4587112793782,11.33254258,9.59359053328691,60.1022363,63.22935563991372
512.0344987,458.00331633392307,39.83956606,37.151947504141404,120.5554515,126.65871857948565,11.35789885,9.609137349710632,60.27772574,63.32935928996866
512.2819426,458.6577180436734,39.84931334,37.20051205970586,120.8913335,126.8587258795931,11.38247775,9.624684166134353,60.44566675,63.429362940023594
512.5343547,459.31211975342376,39.85968264,37.24907661527031,121.2130031,127.05873317970051,11.40632615,9.640230982558075,60.60650153,63.529366590078524
512.7906599,459.9665214631741,39.87055454,37.297641170834765,121.5226223,127.25874047980795,11.42955211,9.655777798981797,60.76131114,63.62937024013347
513.0519983,460.6209231729244,39.88204509,37.34620572639922,121.8179428,127.45874777991537,11.45205248,9.671324615405517,60.90897142,63.7293738901884
513.3184495,461.27532488267474,39.89415762,37.39477028196367,122.0988281,127.65875508002281,11.47382523,9.686871431829239,61.04941407,63.82937754024333
513.5900929,461.9297265924251,39.90689542,37.44333483752813,122.3651416,127.85876238013026,11.49486835,9.70241824825296,61.18257078,63.92938119029826
513.8670082,462.5841283021754,39.92026182,37.49189939309258,122.6167465,128.05876968023767,11.5151798,9.717965064676681,61.30837325,64.0293848403532
514.1492747,463.2385300119257,39.93426013,37.54046394865704,122.8535064,128.25877698034512,11.53475756,9.733511881100403,61.42675318,64.12938849040813
514.4358956,463.89293172167606,39.94878992,37.589028504221496,123.0774272,128.45878428045256,11.55369253,9.749058697524124,61.53871362,64.22939214046306
514.7264292,464.5473334314264,39.96380429,37.63759305978595,123.2894102,128.65879158055998,11.57202766,9.764605513947846,61.6447051,64.329395790518
515.0217432,465.20173514117675,39.97938248,37.6861576153504,123.4877498,128.85879888066742,11.58969291,9.780152330371566,61.7438749,64.42939944057294
515.3218356,465.8561368509271,39.99551998,37.73472217091486,123.6724712,129.05880618077487,11.60669327,9.795699146795288,61.8362356,64.52940309062788
515.6267049,466.51053856067745,40.01221228,37.78328672647931,123.8435995,129.25881348088228,11.62303373,9.81124596321901,61.92179974,64.62940674068281
515.9363492,467.16494027042773,40.02945484,37.831851282043765,124.0011598,129.4588207809897,11.63871927,9.82679277964273,62.00057992,64.72941039073774
516.2507669,467.8193419801781,40.04724317,37.880415837608226,124.1451773,129.65882808109714,11.6537549,9.842339596066452,62.07258867,64.82941404079268
516.5699562,468.47374368992837,40.06557274,37.92898039317268,124.2756771,129.85883538120459,11.66814559,9.857886412490174,62.13783857,64.92941769084761
516.8938245,469.1281453996787,40.08443109,37.97754494873713,124.392865,130.058842681312,11.68190342,9.873433228913894,62.1964325,65.02942134090256
517.2205359,469.78254710942906,40.1036534,38.02610950430159,124.500412,130.25884998141944,11.69517653,9.888980045337616,62.25020601,65.12942499095749
517.5513459,470.4369488191794,40.12334504,38.07467405986604,124.5958441,130.4588572815269,11.70787179,9.904526861761337,62.29792204,65.22942864101242
517.8861827,471.09135052892975,40.14349535,38.123238615430495,124.6793259,130.6588645816343,11.71999965,9.920073678185059,62.33966293,65.32943229106735
518.2249742,471.74575223868004,40.16409369,38.17180317099495,124.7510221,130.85887188174175,11.7315706,9.93562049460878,62.37551105,65.42943594112229
518.5676484,472.4001539484304,40.18512939,38.2203677265594,124.8110975,131.05887918184916,11.7425951,9.951167311032501,62.40554875,65.52943959117722
518.9141335,473.05455565818073,40.2065918,38.268932282123856,124.8597168,131.2588864819566,11.75308363,9.966714127456221,62.4298584,65.62944324123215
519.2643575,473.7089573679311,40.22847027,38.31749683768832,124.8970447,131.45889378206402,11.76304664,9.982260943879943,62.44852234,65.7294468912871
519.6182484,474.36335907768137,40.25075414,38.36606139325277,124.9232459,131.65890108217147,11.77249461,9.997807760303665,62.46162294,65.82945054134203
519.9751064,475.0177607874317,40.2733878,38.414625948817225,124.9397269,131.8589083822789,11.78147772,10.013354576727385,62.46986343,65.92945419139697
520.3347745,475.67216249718206,40.29635452,38.46319050438168,124.9468202,132.05891568238633,11.79001179,10.028901393151108,62.47341011,66.0294578414519
520.6974944,476.3265642069324,40.3196661,38.51175505994613,124.9440705,132.25892298249377,11.79808748,10.044448209574828,62.47203526,66.12946149150683
521.0631546,476.9809659166827,40.34330902,38.560319615510586,124.931721,132.4589302826012,11.80571776,10.05999502599855,62.46586051,66.22946514156177
521.4316432,477.63536762643304,40.36726981,38.60888417107504,124.910015,132.65893758270863,11.81291561,10.075541842422272,62.45500749,66.3294687916167
521.8028486,478.2897693361834,40.39153496,38.657448726639494,124.8791956,132.85894488281605,11.81969401,10.091088658845992,62.43959781,66.42947244167163
522.1766592,478.94417104593373,40.41609098,38.706013282203955,124.8395062,133.0589521829235,11.82606594,10.106635475269714,62.41975309,66.52947609172658
522.5529632,479.598572755684,40.44092436,38.75457783776841,124.7911899,133.25895948303094,11.83204438,10.122182291693434,62.39559496,66.62947974178151
522.9316177,480.25297446543436,40.46602192,38.80314239333286,124.7345498,133.45896678313835,11.83764187,10.137729108117156,62.36727492,66.72948339183645
523.312309,480.9073761751847,40.4913722,38.851706948897316,124.6702137,133.6589740832458,11.84286848,10.153275924540878,62.33510686,66.82948704189138
523.6950727,481.56177788493505,40.51696021,38.90027150446177,124.5981444,133.85898138335324,11.84773932,10.168822740964599,62.29907221,66.92949069194631
524.0797881,482.2161795946854,40.54277256,38.948836060026224,124.5186022,134.05898868346065,11.85226722,10.18436955738832,62.25930112,67.02949434200124
524.4663346,482.8705813044357,40.56879582,38.99740061559068,124.4318475,134.25899598356807,11.85646504,10.19991637381204,62.21592376,67.12949799205617
524.8545916,483.52498301418603,40.59501661,39.04596517115513,124.3381406,134.45900328367551,11.86034564,10.215463190235763,62.16907029,67.22950164211112
525.2444385,484.1793847239364,40.62142149,39.094529726719585,124.2377417,134.65901058378296,11.86392186,10.231010006659485,62.11887086,67.32950529216606
525.6357546,484.8337864336867,40.64799708,39.143094282284046,124.1309113,134.85901788389037,11.86720656,10.246556823083207,62.06545564,67.42950894222099
526.0284192,485.488188143437,40.67472996,39.1916588378485,124.0179096,135.05902518399782,11.87021258,10.262103639506927,62.00895478,67.52951259227592
526.4224885,486.14258985318736,40.70163654,39.240223393412954,123.8986285,135.25903248410526,11.87292514,10.277650455930647,61.94931423,67.62951624233087
526.8178199,486.7969915629377,40.72869973,39.28878794897741,123.7733737,135.45903978421268,11.87536049,10.29319727235437,61.88668687,67.7295198923858
527.2142351,487.451393272688,40.75589638,39.33735250454186,123.6425261,135.6590470843201,11.87754051,10.308744088778091,61.82126307,67.82952354244073
527.6116231,488.10579498243834,40.78321469,39.385917060106316,123.506326,135.85905438442757,11.87947658,10.324290905201813,61.75316301,67.92952719249567
528.0098727,488.7601966921887,40.81064289,39.43448161567078,123.3650137,136.05906168453498,11.88118002,10.339837721625534,61.68250687,68.0295308425506
528.408873,489.41459840193903,40.83816917,39.48304617123523,123.2188296,136.2590689846424,11.88266221,10.355384538049256,61.60941481,68.12953449260553
528.8085128,490.0690001116894,40.86578174,39.531610726799684,123.068014,136.45907628474987,11.88393449,10.370931354472976,61.53400701,68.22953814266047
529.2086811,490.72340182143967,40.89346881,39.58017528236414,122.9128073,136.65908358485729,11.88500822,10.386478170896698,61.45640364,68.3295417927154
529.6087625,491.37780353119,40.92116892,39.62873983792859,122.7545757,136.8590908849647,11.88594406,10.40202498732042,61.37728783,68.42954544277035
530.0075689,492.03220524094036,40.94876663,39.677304393493046,122.5959853,137.05909818507214,11.88685729,10.41757180374414,61.29799264,68.52954909282528
530.4067858,492.6866069506907,40.97642923,39.7258689490575,122.4332848,137.2591054851796,11.88758235,10.433118620167862,61.21664241,68.62955274288021
530.8064133,493.34100866044105,41.00415672,39.77443350462195,122.2664743,137.459112785287,11.88811922,10.448665436591583,61.13323713,68.72955639293514
531.2064514,493.99541037019134,41.03194911,39.82299806018641,122.0955536,137.65912008539442,11.88846791,10.464212253015305,61.0477768,68.82956004299008
531.6069001,494.6498120799417,41.05980639,39.87156261575086,121.9205228,137.8591273855019,11.88862842,10.479759069439027,60.96026142,68.92956369304503
532.0077594,495.304213789692,41.08772857,39.92012717131532,121.741382,138.0591346856093,11.88860075,10.495305885862747,60.870691,69.02956734309996
532.4090292,495.9586154994423,41.11571564,39.968691726879776,121.558131,138.25914198571672,11.8883849,10.510852702286467,60.77906552,69.12957099315489
532.8107096,496.61301720919266,41.1437676,40.01725628244423,121.37077,138.45914928582417,11.88798086,10.526399518710189,60.685385,69.22957464320982
533.2128006,497.267418918943,41.17188446,40.06582083800868,121.1792989,138.6591565859316,11.88738865,10.541946335133911,60.58964943,69.32957829326475
533.6153022,497.92182062869335,41.20006621,40.11438539357314,120.9837176,138.85916388603903,11.88660825,10.557493151557631,60.49185881,69.42958194331969
534.0181185,498.5762223384437,41.2283031,40.16294994913759,120.7842392,139.05917118614644,11.8856493,10.573039967981353,60.39211959,69.52958559337462
534.4168049,499.230624048194,41.25614207,40.21151450470205,120.5907464,139.25917848625392,11.88495882,10.588586784405074,60.29537322,69.62958924342956
534.8151453,499.88502575794433,41.28396881,40.260079060266506,120.3948259,139.45918578636133,11.88415626,10.604133600828796,60.19741297,69.7295928934845
535.2131396,500.5394274676946,41.31178332,40.30864361583096,120.1964777,139.65919308646875,11.8832416,10.619680417252518,60.09823884,69.82959654353942
535.6107878,501.19382917744497,41.33958561,40.35720817139541,119.9957016,139.8592003865762,11.88221486,10.635227233676238,59.99785082,69.92960019359435
536.00809,501.8482308871953,41.36737567,40.40577272695987,119.7924978,140.05920768668364,11.88107604,10.65077405009996,59.89624892,70.0296038436493
536.4050462,502.50263259694566,41.3951535,40.45433728252432,119.5868663,140.25921498679105,11.87982512,10.66632086652368,59.79343315,70.12960749370424
536.8016563,503.157034306696,41.42291911,40.502901838088775,119.378807,140.4592222868985,11.87846212,10.681867682947402,59.68940349,70.22961114375917
537.1979203,503.8114360164463,41.45067248,40.55146639365323,119.1683199,140.65922958700594,11.87698704,10.697414499371124,59.58415995,70.3296147938141
537.5938383,504.46583772619664,41.47841363,40.60003094921769,118.955405,140.85923688711335,11.87539986,10.712961315794844,59.47770252,70.42961844386905
537.9894102,505.120239435947,41.50614255,40.64859550478214,118.7400624,141.05924418722077,11.8737006,10.728508132218565,59.37003122,70.52962209392398
538.3846361,505.77464114569733,41.53385925,40.6971600603466,118.5222921,141.25925148732824,11.87188926,10.744054948642287,59.26114604,70.62962574397892
538.7769017,506.4290428554476,41.56129902,40.74572461591105,118.3079761,141.45925878743566,11.87022967,10.759601765066009,59.15398805,70.72962939403385
539.1676196,507.08344456519796,41.58860491,40.794289171475505,118.0939358,141.65926608754307,11.86857925,10.77514858148973,59.04696792,70.82963304408878
539.5573319,507.7378462749483,41.61583179,40.84285372703996,117.878952,141.85927338765052,11.86688332,10.790695397913453,58.93947599,70.92963669414371
539.9460385,508.3922479846986,41.64297965,40.89141828260441,117.6630245,142.05928068775796,11.86514187,10.806242214337171,58.83151227,71.02964034419864
540.3337394,509.04664969444894,41.67004849,40.939982838168866,117.4461535,142.25928798786538,11.86335491,10.821789030760893,58.72307676,71.12964399425358
540.7204347,509.7010514041993,41.69703833,40.98854739373332,117.2283389,142.4592952879728,11.86152244,10.837335847184615,58.61416945,71.22964764430851
541.1061242,510.35545311394964,41.72394914,41.03711194929778,117.0095807,142.65930258808027,11.85964445,10.852882663608337,58.50479035,71.32965129436346
541.4908081,511.0098548237,41.75078095,41.085676504862235,116.7898789,142.85930988818768,11.85772094,10.86842948003206,58.39493945,71.42965494441839
541.8744863,511.66425653345027,41.77753373,41.13424106042669,116.5692335,143.0593171882951,11.85575192,10.883976296455778,58.28461676,71.52965859447332
542.2551799,512.3186582432006,41.80401046,41.18280561599114,116.3521951,143.25932448840254,11.85393775,10.8995231128795,58.17609755,71.62966224452825
542.6341315,512.973059952951,41.83033485,41.2313701715556,116.1359061,143.45933178850999,11.85215261,10.915069929303222,58.06795307,71.72966589458319
543.0116126,513.6274616627013,41.85653394,41.27993472712005,115.9197427,143.6593390886174,11.85036902,10.930616745726944,57.95987134,71.82966954463814
543.387623,514.2818633724517,41.88260772,41.328499282684504,115.7037048,143.85934638872484,11.84858699,10.946163562150666,57.85185238,71.92967319469307
543.7621628,514.9362650822019,41.90855618,41.37706383824896,115.4877924,144.0593536888323,11.84680652,10.961710378574384,57.74389619,72.029676844748
544.1352321,515.5906667919522,41.93437934,41.42562839381342,115.2720055,144.2593609889397,11.84502761,10.977257194998106,57.63600275,72.12968049480293
544.5068307,516.2450685017026,41.96007719,41.47419294937787,115.0563442,144.45936828904712,11.84325026,10.992804011421828,57.52817208,72.22968414485787
544.8769587,516.8994702114529,41.98564972,41.52275750494233,114.8408083,144.65937558915456,11.84147447,11.00835082784555,57.42040417,72.32968779491281
545.2456161,517.5538719212033,42.01109695,41.57132206050678,114.6253981,144.859382889262,11.83970023,11.02389764426927,57.31269903,72.42969144496774
545.6111386,518.2082736309536,42.03625412,41.619886616071234,114.4140228,145.05939018936942,11.83809821,11.039444460692993,57.20701138,72.52969509502267
545.9746996,518.862675340704,42.06123738,41.66845117163569,114.2039259,145.25939748947687,11.83654807,11.054991277116713,57.10196297,72.6296987450776
546.3364245,519.5170770504543,42.08605915,41.71701572720015,113.9948134,145.4594047895843,11.83503698,11.070538093540435,56.9974067,72.72970239513253
546.6963133,520.1714787602046,42.11071942,41.7655802827646,113.7866851,145.65941208969173,11.83356493,11.086084909964157,56.89334256,72.82970604518748
547.0543658,520.825880469955,42.13521819,41.81414483832906,113.5795411,145.85941938979914,11.83213193,11.101631726387877,56.78977055,72.92970969524242
547.4105821,521.4802821797052,42.15955546,41.86270939389351,113.3733814,146.05942668990662,11.83073797,11.1171785428116,56.68669068,73.02971334529735
547.7649623,522.1346838894556,42.18373124,41.911273949457964,113.1682059,146.25943399001403,11.82938305,11.13272535923532,56.58410295,73.12971699535228
548.1175063,522.7890855992059,42.20774551,41.95983850502242,112.9640147,146.45944129012145,11.82806718,11.148272175659041,56.48200735,73.22972064540721
548.4682141,523.4434873089563,42.23159829,42.00840306058687,112.7608078,146.6594485902289,11.82679035,11.163818992082764,56.38040389,73.32972429546216
548.8163357,524.0978890187066,42.25521556,42.056967616151326,112.5603714,146.85945589033633,11.82563014,11.179365808506484,56.28018569,73.42972794551709
