Actual_G,Actual_Q,Actual_L,Actual_A,Actual_P,Predicted_G,Predicted_Q,Predicted_L,Predicted_A,Predicted_P
0.92288112756156,0.9074030507071469,0.49396695010027,0.62480966790953,0.4939669501574978,0.911474,0.89671546,0.44322377,0.5799352,0.44369137
0.7676033983860188,0.6937878193188829,0.6361848524437864,0.9017874485810534,0.6361848524437864,0.8856185,0.86199486,0.6472423,0.72388005,0.64730155
0.9040374294941463,0.8738461524639195,0.6259864231117434,0.754896223512384,0.6259864232261991,0.8795662,0.8542699,0.67700124,0.7455243,0.67707026
0.9876196461849577,0.9906580199632526,1.5909356762610395e-09,0.2914141231945409,1.5909356762610395e-09,0.8855395,0.86053234,0.67082727,0.7425083,0.67089325
0.7167390766367249,0.7394446187489314,4.5438954206880054e-08,0.12508026262292754,4.5438954206880054e-08,0.94005924,0.9432664,0.0632247,0.29917592,0.064665735
0.602441558090746,0.5832142879425268,0.7839966436613763,0.6976238072213212,0.7839966436613763,0.92502934,0.92890096,0.07164171,0.2975261,0.07295793
0.898599194125152,0.8762640808292044,0.7173005775335146,0.7707595012882066,0.7173005774190587,0.875285,0.8487816,0.7013285,0.76244205,0.7013903
0.800453339599204,0.7152129891683289,0.7051555107833447,0.9994981582576874,0.7051555108978004,0.88214505,0.85603213,0.6905191,0.756989,0.69058347
0.899763855163279,0.8812174675854947,0.6390677972837614,0.7112778127352727,0.6390677971693055,0.88037544,0.85354006,0.702345,0.7660483,0.70241344
0.13015329553491967,0.13535791333473518,2.3062844515582695e-09,0.018155118856006774,2.300561661355892e-09,0.8851764,0.8603471,0.66806424,0.7401474,0.66812944
0.6658249296419382,0.689239091368403,4.9963563824586045e-06,0.10641297459274113,4.996362105248807e-06,0.3202398,0.33552203,-0.011853665,0.02331525,-0.011887044
0.8769069336089147,0.8613568669602008,0.6679989825863341,0.708880929428527,0.6679989823574225,0.92005336,0.9242618,0.07143921,0.29475707,0.07272564
0.11314505681628516,0.12019061506052803,3.462288072438593e-12,0.005156778379654329,3.4680108626409713e-12,0.88318086,0.85816115,0.6717403,0.7424285,0.671806
0.8958495307117564,0.873953636666351,0.7197048533217082,0.7693548797952927,0.719704853436164,0.2767716,0.29268855,-0.025450736,-0.00032436848,-0.025508672
0.9080519040686786,0.8895804524271327,0.6239671262878119,0.7053518277931006,0.6239671265167235,0.8820832,0.85594314,0.69100666,0.75735116,0.6910708
0.9188076697483175,0.9311645667705908,0.00014903681683882216,0.23102334600512311,0.00014903681683882216,0.886076,0.8613381,0.6662919,0.7390329,0.66635704
0.7670302138150419,0.6938204128646218,0.6296448128914888,0.8953958929435529,0.6296448127770329,0.94041336,0.943897,0.058677554,0.29554424,0.060121983
0.8332280804914296,0.7434926141562728,0.6441593906239308,0.9947009631578678,0.6441593905094751,0.87981665,0.8546266,0.67518884,0.7441545,0.67525774
0.9161912622589218,0.9149464779348038,0.6010313208473738,0.6218830980167853,0.6010313209618295,0.88138765,0.85515827,0.6916441,0.7579589,0.69171464
0.42616120914856903,0.44692805516094714,4.2692014909738684e-08,0.04374367585794224,4.2692014909738684e-08,0.8882886,0.86422276,0.6545428,0.7303642,0.65460485
0.5859819185463941,0.5422127120085386,0.7221811532859937,0.7675508118875164,0.722181153171538,0.8569869,0.8649419,0.057598114,0.25447583,0.058606997
0.8843449700029486,0.8485527724798008,0.8114265196218846,0.8707003747031065,0.8114265197363403,0.874228,0.8495874,0.67039025,0.7375154,0.6704564
