Actual_G,Actual_Q,Actual_L,Actual_A,Actual_P,Predicted_G,Predicted_Q,Predicted_L,Predicted_A,Predicted_P
0.9126558994629309,0.9007676892310352,0.5329667824974855,0.6291737863062928,0.5329667825547134,0.8097601,0.79768693,0.44428328,0.53060704,0.44388372
0.8979817533347384,0.8757661941170503,0.717988050025457,0.7704457963032207,0.7179880497965454,0.7996918,0.77087927,0.5421485,0.6052244,0.5453681
0.9616073600137868,0.9644725980920517,0.054537566855974336,0.3140432812013146,0.054537566855974336,0.7935156,0.8036319,0.21298404,0.36713818,0.21556465
0.762053614506476,0.7363872241787107,0.8394783604394466,0.8050655709702129,0.8394783605539022,0.7593889,0.7273921,0.6846491,0.71853685,0.6942843
0.8899309430763539,0.8602899076482325,0.6544394910395102,0.7639008334823539,0.6544394910395102,0.7822819,0.76042604,0.4818445,0.562655,0.48039484
0.8243671560128074,0.8039557217923444,0.7468619690833115,0.7548068519749396,0.7468619688544,0.809628,0.7968193,0.45169654,0.53638494,0.45082754
0.9045438501537477,0.8842305065071313,0.6630077956002652,0.7337544856162642,0.6630077958291769,0.79359907,0.76956093,0.5233359,0.59206396,0.52486634
0.9175745260389563,0.9300522457908245,0.00013543148974843027,0.23012681785877534,0.00013543148974843027,0.7935156,0.8036319,0.21298404,0.36713818,0.21556465
0.891585795807304,0.8934027261399234,0.16742208973817926,0.3585735141514331,0.16742208979540718,0.8097601,0.79768693,0.44428328,0.53060704,0.44388372
0.9283425930091356,0.9144320267301265,0.4663590464918395,0.6046452163402716,0.4663590465490674,0.7935156,0.8036319,0.21298404,0.36713818,0.21556465
0.9139957280196415,0.9127493150079331,0.6063119780074593,0.6241274323552288,0.6063119780074593,0.81781465,0.80340207,0.46594167,0.54579484,0.46541578
0.8247726174378155,0.8437985589681393,9.900427050113664e-11,0.17386697329379566,9.923318210923174e-11,0.78220135,0.8609374,0.011946946,0.2531762,0.028016895
0.8989102771326068,0.8797645427455907,0.6656507867084497,0.7285917682840659,0.6656507869373612,0.79359907,0.76956093,0.5233359,0.59206396,0.52486634
0.9460279495564256,0.9350578838799255,0.37167217132985914,0.5448162484499621,0.37167217132985914,0.7935156,0.8036319,0.21298404,0.36713818,0.21556465
0.6901833665218523,0.6765968835601446,0.5225677431012421,0.555409576927462,0.5225677431012421,0.7996918,0.77087927,0.5421485,0.6052244,0.5453681
0.8832005971406659,0.8985842208180491,1.573767305653906e-10,0.20721645962587837,1.579490095856284e-10,0.78220135,0.8609374,0.011946946,0.2531762,0.028016895
0.8312839930142052,0.8028650588636023,0.8119513315310677,0.8231888554558761,0.8119513316455236,0.7593889,0.7273921,0.6846491,0.71853685,0.6942843
0.9158758224473702,0.9147991181721316,0.5997665023767483,0.6203699445759951,0.59976650260566,0.81781465,0.80340207,0.46594167,0.54579484,0.46541578
0.926743839912592,0.9124037696596463,0.47476119813711437,0.6106151412544527,0.47476119813711437,0.7935156,0.8036319,0.21298404,0.36713818,0.21556465
0.9301573339299997,0.9413384380851699,0.00038708666217094576,0.23960536778219874,0.00038708666789373595,0.7935156,0.8036319,0.21298404,0.36713818,0.21556465
0.8856987219278085,0.8676755403330846,0.6629380548174639,0.7177950928842303,0.6629380545885524,0.79359907,0.76956093,0.5233359,0.59206396,0.52486634
0.9161965609922437,0.914970607627956,0.600861461566819,0.6217127678551837,0.6008614613379073,0.81781465,0.80340207,0.46594167,0.54579484,0.46541578
0.8605622550409563,0.8442514979152624,0.6920991812580892,0.7188721459762808,0.6920991812580892,0.7996918,0.77087927,0.5421485,0.6052244,0.5453681
0.9828278031220686,0.9867901462991997,1.1560036208803238e-09,0.28604370301279886,1.1560036208803238e-09,0.78220135,0.8609374,0.011946946,0.2531762,0.028016895
